mol_id,pl,solvent,canonical_smiles
tadf_342,2.057829045643154,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3cnc4c(c3)c3nc5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)nc5nc3c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cnc34)cc2)cc1
tadf_343,2.039213815789474,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3cnc4nc5c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cnc6c6ncc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6c5nc4c3)cc2)cc1
tadf_345,2.006216828478965,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3nc4c5cc(C#N)ccc5c5ccc(C#N)cc5c4nc3c2)c2ccccc21
tadf_346,1.895782874617737,Cc1ccccc1,N#Cc1ccc2c3ccc(C#N)cc3c3nc4cc(-n5c6ccc(N(c7ccccc7)c7ccccc7)cc6c6cc(N(c7ccccc7)c7ccccc7)ccc65)ccc4nc3c2c1
tadf_347,2.856778801843318,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(C3(c4ccccc4)c4ccccc4C(=O)c4ccccc43)cc2)c2c1ccc1c2oc2ccccc21
tadf_348,2.615700421940928,Cc1ccccc1,O=C(c1ccc2sc3ccccc3c2c1)c1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1
tadf_349,2.615700421940928,Cc1ccccc1,O=C(c1ccc2sc3ccccc3c2c1)c1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C(=O)c2ccc3sc4ccccc4c3c2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1
tadf_353,3.002038740920097,Cc1ccccc1,c1ccc(-n2c(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)nc3ccccc32)cc1
tadf_354,3.031398533007335,Cc1ccccc1,CC(C)(C)c1ccc(-n2c(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1
tadf_355,2.62123044397463,C1CCOC1,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc4ccccc4c4c5cc(N(c6ccccc6)c6ccccc6)ccc5n3c24)cc1
tadf_356,2.561657024793389,C1CCOC1,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)cc4c5c6ccccc6ccc5n3c24)cc1
tadf_357,2.101427118644068,Cc1ccccc1,CC(C)(C)c1ccc(-n2c3ccccc3c3c2c2c4ccccc4n(-c4ccc5c6ccc(-n7c8ccccc8c8c9c(c%10ccccc%10n9-c9ccc(C(C)(C)C)cc9)c9c(c%10ccccc%10n9-c9ccc(C(C)(C)C)cc9)c87)cc6c6nc7cc(F)c(F)cc7nc6c5c4)c2c2c4ccccc4n(-c4ccc(C(C)(C)C)cc4)c32)cc1
tadf_358,2.388905587668594,Cc1ccccc1,CC(C)(C)c1ccc(-n2c3c(c4c2c2c5ccccc5n(-c5ccc6c7ccc(-n8c9ccccc9c9c%10c(c%11ccccc%11n%10-c%10ccc(C(C)(C)C)cc%10)c%10c(c%11ccccc%11n%10-c%10ccc(C(C)(C)C)cc%10)c98)cc7c7nc(-c8ccccc8)n(-c8ccc(F)c(C#N)c8)c7c6c5)c2c2c5ccccc5n(-c5ccc(C(C)(C)C)cc5)c42)CCC=C3)cc1
tadf_359,1.901598159509203,Cc1ccccc1,CC1(C)c2ccccc2N(c2cc3nc4c5cccnc5c5ncccc5c4nc3cc2N2c3ccccc3C(C)(C)c3ccccc32)c2ccccc21
tadf_360,1.853276532137519,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc4c5cccnc5c5ncccc5c4nc23)c2ccccc21
tadf_361,3.04629484029484,Cc1ccccc1,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nc3ccccc3s2)cc1
tadf_362,1.907449230769231,Cc1ccccc1,CC(C)(C)c1ccc(N2C(=O)c3cccc4c(N5c6ccccc6C(C)(C)c6ccc7c(sc8ccccc87)c65)ccc(c34)C2=O)cc1
tadf_363,2.066403333333334,Cc1ccccc1,CC(C)(C)c1ccc(N2C(=O)c3cccc4c(N5c6ccccc6C(C)(C)c6ccc7c(oc8ccccc87)c65)ccc(c34)C2=O)cc1
tadf_368,2.604710084033614,C1CCOC1,c1ccc(-c2nnc(-c3ccc(-c4c5ccccc5c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc45)cc3)n2-c2ccccc2)cc1
tadf_369,2.097871404399323,CC1CCCO1,O=C1c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21
tadf_375,2.407460194174758,CC#N,N#Cc1cc(-c2cccc3c2[nH]c2ccccc23)c(-c2cccc3c2[nH]c2ccccc23)cc1C#N
tadf_376,2.509801619433198,ClCCl,N#Cc1cc(-c2cccc3c2[nH]c2ccccc23)c(-c2cccc3c2[nH]c2ccccc23)cc1C#N
tadf_377,2.604710084033614,Cc1ccccc1,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N
tadf_380,2.561657024793389,Cc1ccccc1,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N
tadf_382,2.695308695652174,Cc1ccccc1,N#Cc1cc(-n2c3ccccc3c3cc(P(=O)(c4ccccc4)c4ccccc4)ccc32)c(-n2c3ccccc3c3cc(P(=O)(c4ccccc4)c4ccccc4)ccc32)cc1C#N
tadf_383,2.730929515418502,ClCCl,N#Cc1ccc(-c2c3ccccc3c(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c3ccccc23)cc1
tadf_384,2.830689497716895,ClCCl,N#Cc1ccc(-c2c3ccccc3c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccccc23)cc1
tadf_385,2.194410619469027,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4nc(N5c6ccccc6C(C)(C)c6ccccc65)ccc4nc32)c2ccccc21
tadf_386,2.029201309328969,Cc1ccccc1,CC1(C)c2ccccc2N(c2cnc3nc4c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc5c4nc3c2)c2ccccc21
tadf_387,2.62123044397463,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)cc1
tadf_388,2.876663573085847,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1
tadf_389,3.562764367816092,ClC(Cl)Cl,c1cncc(-c2ccc([Si](c3ccc(-n4c5ccccc5c5ccccc54)cc3)(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1
tadf_390,3.562764367816092,ClC(Cl)Cl,c1cncc(-c2ccc([Si](c3ccc(-c4cccnc4)cc3)(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1
tadf_391,3.562764367816092,ClC(Cl)Cl,c1cncc(-c2ccc([Si](c3ccc(-c4cccnc4)cc3)(c3ccc(-c4cccnc4)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1
tadf_392,2.896827102803738,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccc3cc(C#N)ccc3c21
tadf_393,2.938014218009479,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc3cc(C#N)ccc3c21
tadf_394,2.924155660377359,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)c2ccc3cc(C#N)ccc3c21
tadf_395,2.178984182776802,Cc1ccccc1,c1ccc(N2c3ccccc3Oc3cc(-c4ccc5c(c4)c4ccccc4c4nc6cc(-c7cccnc7)c(-c7cccnc7)cc6nc54)ccc32)cc1
tadf_396,2.190533568904594,Cc1ccccc1,c1cncc(-c2cc3nc4c5ccccc5c5cc(-c6ccc(N7c8ccccc8Oc8ccccc87)cc6)ccc5c4nc3cc2-c2cccnc2)c1
tadf_397,2.379735124760077,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccc(-c7nc(-c8ccccc8)nc(-c8ccccc8)n7)cc6)c54)cc3)n2)cc1
tadf_398,2.379735124760077,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc3)n2)cc1
tadf_399,2.798740406320542,C1CCOC1,c1ccc(-n2c(-c3ccc(-c4c5ccccc5c(-c5ccc(-c6nc7c8cccc9ccc%10cccc(c%10c98)c7n6-c6ccccc6)cc5)c5ccccc45)cc3)nc3c4cccc5ccc6cccc(c6c54)c32)cc1
tadf_400,2.817822727272727,C1CCOC1,c1ccc(-c2nc3c4cccc5ccc6cccc(c6c54)c3n2-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c(-c6ccccc6)nc6c7cccc8ccc9cccc(c9c87)c65)cc4)c4ccccc34)cc2)cc1
tadf_401,2.883353488372093,C1CCOC1,c1ccc(-c2nnc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)n2-c2ccccc2)cc1
tadf_402,2.178984182776802,Cc1ccccc1,N#Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1-c1cc(N2c3ccccc3Oc3ccccc32)ccc1C#N
tadf_403,2.291759704251386,Cc1ccccc1,N#Cc1ccc(N2c3ccccc3Oc3ccccc32)c(-c2cc(C#N)ccc2N2c3ccccc3Oc3ccccc32)c1
tadf_404,3.154814249363868,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5c6oc7ccccc7c6ccc54)cc(c31)O2
tadf_405,2.980389423076923,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5cc6c(cc54)C(C)(C)c4ccccc4-6)cc(c31)O2
tadf_406,2.924155660377359,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5cc6c7ccccc7n(-c7ccccc7)c6cc54)cc(c31)O2
tadf_408,2.469804780876494,C1CCOC1,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2c2cc3c4ccccc4n4c5ccccc5c(c21)c34
tadf_409,2.952004761904762,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3c(-c4ccc([Ge](c5ccccc5)(c5ccccc5)c5ccccc5)cc4)ccc(c31)O2
tadf_412,1.872873111782478,ClCCl,N#Cc1cccc(N2c3ccccc3N(c3cccc(C#N)c3)c3ccccc32)c1
tadf_413,2.455132673267327,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1c1nc3c(F)cccc3nc21
tadf_414,2.104994906621392,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4c(F)cccc4nc32)c2ccccc21
tadf_415,1.839528189910979,Cc1ccccc1,Fc1cccc2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc12
tadf_416,2.254258181818182,C1CCOC1,CCCCCCn1c2ccccc2c2c1c1c3ccccc3n(-c3ccc(C(=O)c4ccc(-n5c6ccccc6c6c7c(c8ccccc8n7CCCCCC)c7c(c8ccccc8n7CCCCCC)c65)cc4)cc3)c1c1c3ccccc3n(CCCCCC)c21
tadf_418,2.283318600368324,C1CCOC1,O=C(c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccccc4)c32)cc1)c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccccc4)c32)cc1
tadf_423,2.672073275862069,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc3c4cccnc4c4ncccc4c3nc2-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1
tadf_424,2.36160380952381,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3nc4c5cccnc5c5ncccc5c4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21
tadf_425,2.126658662092625,Cc1ccccc1,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nc3c4cccnc4c4ncccc4c3nc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1
tadf_426,2.724927472527473,ClC(Cl)Cl,N#Cc1c(-n2c(-c3ccccc3)nc3ccccc32)cc(-n2c(-c3ccccc3)nc3ccccc32)cc1-n1c(-c2ccccc2)nc2ccccc21
tadf_428,1.828675516224189,Cc1ccccc1,CC(C)(C)c1ccc(N(c2ccc(-c3c(C#N)c(C#N)c(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)c4nc(-c5ccc(C#N)cc5)c(-c5ccc(C#N)cc5)nc34)cc2)c2ccc(C(C)(C)C)cc2)cc1
tadf_429,2.412143968871595,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N2c3ccccc3C3(c4ccccc4-c4cc5c(cc43)C3(c4ccccc4-5)c4ccccc4N(c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)c4ccccc43)c3ccccc32)cc1
tadf_430,2.412143968871595,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(N2c3ccccc3C3(c4ccccc4-c4cc5c(cc43)C3(c4ccccc4-5)c4ccccc4N(c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)c4ccccc43)c3ccccc32)c1
tadf_431,2.460003968253968,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N2c3ccccc3C3(c4ccccc4-c4cc5c(cc43)C3(c4ccccc4-5)c4ccccc4N(c4ccc(-c5nc(-c6ccccc6)nc(C6CCCCC6)n5)cc4)c4ccccc43)c3ccccc32)cc1
tadf_432,2.798740406320542,C1CCOC1,Fc1c(F)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(F)c(F)c1-c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1
tadf_433,2.718951754385965,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C#N)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_434,2.156246956521739,C1CCOC1,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(-n2c3ccccc3c3cc(C(=O)c4ccc(N5c6ccccc6Oc6ccccc65)cc4)ccc32)cc1C
tadf_437,2.321801498127341,C1CCOC1,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(-n2c3ccccc3c3cc(C(=O)c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)ccc32)cc1C
tadf_440,2.384311538461539,Cc1ccccc1,Cc1ccc(N(c2ccc(C)cc2)c2c3ccccc3c(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1
tadf_441,2.375176245210728,Cc1ccccc1,Cc1ccc(N(c2ccc(C)cc2)c2c3ccccc3c(-c3ccc(P(=O)(c4ccccc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)c3ccccc23)cc1
tadf_442,2.856778801843318,Cc1ccccc1,CC1(C)c2cc(-c3c4ccccc4c(-c4ccc(-c5cccc6ccccc56)cc4)c4ccccc34)ccc2-c2c1ccc1ncccc21
tadf_443,2.626783898305085,C1CCOC1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)c(-n5c6ccccc6c6ccccc65)c4)cc3-n3c4ccccc4c4ccccc43)n2)cc1
tadf_444,2.572286307053942,C1CCOC1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1
tadf_448,2.545876796714579,CC#N,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-n3c4ccccc4c4ccccc43)ccc21
tadf_449,2.469804780876494,CC#N,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc21
tadf_450,2.126658662092625,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccccc2)c2cc3c(cc21)[nH]c1ccccc13
tadf_452,3.099605,ClCCl,O=P(c1ccc(-n2c3ccccc3c3ccccc32)cc1)(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1
tadf_453,3.360005420054201,ClCCl,N#Cc1ccc2c(c1)c1ccccc1n2-c1ccc(P(=O)(c2ccc(-n3c4ccccc4c4cc(C#N)ccc43)cc2)c2ccc(-n3c4ccccc4c4cc(C#N)ccc43)cc2)cc1
tadf_454,3.387546448087432,Cc1ccccc1,O=c1c2ccccc2oc2cc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)ccc12
tadf_456,3.396827397260274,Cc1ccccc1,O=c1c2ccccc2oc2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc12
tadf_458,2.242028933092224,ClCCl,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1
tadf_459,2.23394954954955,ClCCl,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1
tadf_460,2.583004166666667,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccc(C#N)cc4)nc(-c4ccc(C#N)cc4)c3)cc2)c2ccccc21
tadf_461,2.924155660377359,Cc1ccccc1,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5c6c(ccc54)-c4ccccc4C64c5ccccc5-c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1
tadf_462,2.994787439613527,Cc1ccccc1,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C4(c5ccccc5-c5ccccc54)c4ccccc4-6)cc3)nc(-c3ccccc3)n2)cc1
tadf_463,3.009325242718447,Cc1ccccc1,c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc1
tadf_465,2.357114068441065,C1CCOC1,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2c3ccccc3sc21
tadf_466,2.393517374517375,C1CCOC1,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2c3ccccc3oc21
tadf_467,2.287531365313654,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3nc4c(nc3c2)CCCC4)c2ccccc21
tadf_470,2.087276094276095,Cc1ccccc1,c1ccc2c(c1)Oc1ccccc1N2c1cc2nc3c(nc2cc1N1c2ccccc2Oc2ccccc21)CCCC3
tadf_471,1.9837472,Cc1ccccc1,c1ccc2c(c1)Oc1ccccc1N2c1cc2nc3c(nc2cc1N1c2ccccc2Oc2ccccc21)CCCC3
tadf_473,2.022580750407831,Cc1ccccc1,c1ccc2c(c1)Sc1ccccc1N2c1ccc2nc3c(nc2c1)CCCC3
tadf_475,2.101427118644068,Cc1ccccc1,c1ccc2c(c1)-c1ccccc1C21c2ccccc2N(c2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)c2ccccc21
tadf_476,2.767504464285715,Cc1ccccc1,O=S(=O)(c1ccc(-n2c3ccc(OCCn4c5ccccc5c5ccccc54)cc3c3cc(OCCn4c5ccccc5c5ccccc54)ccc32)cc1)c1ccc(-n2c3ccc(OCCn4c5ccccc5c5ccccc54)cc3c3cc(OCCn4c5ccccc5c5ccccc54)ccc32)cc1
tadf_478,2.786161797752809,Cc1ccccc1,O=S(=O)(c1ccc(-n2c3ccc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3c3cc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)ccc32)cc1)c1ccc(-n2c3ccc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3c3cc(OCCn4c5ccc(-n6c7ccccc7c7ccccc76)cc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)ccc32)cc1
tadf_480,2.530289795918367,C1CCOC1,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-c4cc5c6ccccc6n6c7ccccc7c(c4)c56)c3-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)n2)cc1
tadf_481,2.632360934182591,C1CCOC1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)ccc54)c(-c4cc5c6ccccc6n6c7ccccc7c(c4)c56)c3)n2)cc1
tadf_482,2.33053007518797,Cc1ccccc1,CC(C)(C)c1ccc(-n2c(-c3ccc(N4c5ccccc5N(c5ccccc5)c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1
tadf_483,2.334919020715631,Cc1ccccc1,c1ccc(N2c3ccccc3N(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)c3ccccc32)cc1
tadf_484,2.718951754385965,Cc1ccccc1,COc1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3cc(OC)ccc32)c(C#N)c(-n2c3ccccc3c3cc(OC)ccc32)c1
tadf_487,2.689462039045553,C1CCOC1,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2n2c3ccccc3nc12
tadf_488,2.01273051948052,Cc1ccccc1,N#Cc1c(-c2ccccc2)nc(-c2ccccc2)c(C#N)c1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1
tadf_489,1.937253125,Cc1ccccc1,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(C#N)c1-c1ccccc1
tadf_490,1.910388289676425,Cc1ccccc1,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(C#N)c1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1
tadf_491,2.520004065040651,Cc1ccccc1,O=S1(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2C2(c3ccccc3-c3ccccc32)c2cc(N3c4ccccc4Oc4ccccc43)ccc21
tadf_492,2.445447731755424,Cc1ccccc1,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
tadf_493,2.083768067226891,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21
tadf_495,1.922235658914729,Cc1ccccc1,CC1(C)c2ccccc2N(c2cnc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21
tadf_497,1.968003174603175,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)c2ccccc21
tadf_499,1.845002976190476,Cc1ccccc1,CC1(C)c2ccccc2N(c2cnc3nc4c5cccnc5c5ncccc5c4nc3c2)c2ccccc21
tadf_501,2.83716704805492,C1CCOC1,CC(C)(C)c1ccc2c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c3cc(C(C)(C)C)ccc3c(-c3ccc(C#N)cc3)c2c1
tadf_502,2.830689497716895,C1CCOC1,CC(C)(C)c1ccc2c(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)c3cc(C(C)(C)C)ccc3c(-c3ccc(C#N)cc3)c2c1
tadf_503,2.896827102803738,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1
tadf_504,2.883353488372093,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)cc3)n2)cc1
tadf_509,2.876663573085847,Cc1ccccc1,c1ccc2c(c1)c1ccccc1n2CCCCCCOc1ccc(-c2cc(-c3ccc(OCCCCCCn4c5ccccc5c5ccccc54)cc3)c3ccc4c(-c5ccc(OCCCCCCn6c7ccccc7c7ccccc76)cc5)cc(-c5ccc(OCCCCCCn6c7ccccc7c7ccccc76)cc5)c5ccc2c3c54)cc1
tadf_510,2.98757108433735,Cc1ccccc1,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21
tadf_511,2.931068557919622,Cc1ccccc1,N#Cc1c(-n2c3ccccc3c3cc(CCCCCCn4c5ccccc5c5ccccc54)ccc32)cc(-n2c3ccccc3c3cc(CCCCCCn4c5ccccc5c5ccccc54)ccc32)cc1-n1c2ccccc2c2cc(CCCCCCn3c4ccccc4c4ccccc43)ccc21
tadf_512,3.862436137071652,ClCCl,CC(C)(C)c1ccc(Oc2ccc(C(C)(C)C)cc2P(=O)(c2ccccc2)c2ccccc2)cc1
tadf_513,3.886652037617555,Cc1ccccc1,CC(C)(C)c1ccc(Oc2ccc(C(C)(C)C)cc2P(=O)(c2ccccc2)c2ccccc2)cc1
