_id|doi|solvent|standard_value|corrected|solvent_smiles|eV|canonical_smiles
175|https://doi.org/10.1016/j.dyepig.2021.109580|toluene|644.0|0|Cc1ccccc1|1.92522049689441|CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21
176|https://doi.org/10.1016/j.dyepig.2021.109580|toluene|632.0|1|Cc1ccccc1|1.961775316455696|CC1(C)c2ccccc2N(c2cccc3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21
177|https://doi.org/10.1016/j.dyepig.2021.109580|toluene|578.0|1|Cc1ccccc1|2.145055363321799|CC1(C)c2ccccc2N(c2ccc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21
178|https://doi.org/10.1016/j.dyepig.2021.109580|toluene|578.0|1|Cc1ccccc1|2.145055363321799|c1ccc(-n2c3ccccc3c3c2c2c4ccccc4n(-c4ccc5nc6c7ccccc7c7ccccc7c6nc5c4)c2c2c4ccccc4n(-c4ccccc4)c32)cc1
185|https://doi.org/10.1016/j.dyepig.2019.04.014|Toluene|405.0|0|Cc1ccccc1|3.061338271604939|c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc([Si](c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1
188|https://doi.org/10.1016/j.cej.2023.146897|Toluene|605.0|1|Cc1ccccc1|2.049325619834711|CC(C)(C)c1ccc(N(c2ccc(-c3nc4c(-c5ccc(N(c6ccc(C(C)(C)C)cc6)c6ccc(C(C)(C)C)cc6)cc5)c(C#N)c(C#N)c(-c5ccc(N(c6ccc(C(C)(C)C)cc6)c6ccc(C(C)(C)C)cc6)cc5)c4nc3-c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1
189|https://doi.org/10.1016/j.dyepig.2020.108485|Toluene|478.0|0|Cc1ccccc1|2.593811715481172|c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)c4ccccc4n6-c4ccccc4)cc3)n2)cc1
190|https://doi.org/10.1016/j.dyepig.2020.108485|Toluene|447.0|0|Cc1ccccc1|2.773695749440716|CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5c(-c6ccccc6)c6c(c(-c7ccccc7)c54)c4ccccc4n6-c4ccccc4)cc(c31)O2
191|https://doi.org/10.1016/j.dyepig.2020.108485|Toluene|479.0|0|Cc1ccccc1|2.588396659707725|c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c(-c6ccccc6)c6c(c(-c7ccccc7)c54)c4ccccc4n6-c4ccccc4)cc3)n2)cc1
194|https://doi.org/10.1016/j.cej.2022.134934|toluene|504.0|0|Cc1ccccc1|2.460003968253968|O=C(c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1
195|https://doi.org/10.1016/j.cej.2022.134934|THF|552.0|0|C1CCOC1|2.246090579710145|O=C(c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1
196|https://doi.org/10.1016/j.cej.2022.134934|toluene|502.0|0|Cc1ccccc1|2.469804780876494|O=C(c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1
197|https://doi.org/10.1016/j.cej.2022.134934|THF|525.0|0|C1CCOC1|2.36160380952381|O=C(c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1
198|https://doi.org/10.1016/j.dyepig.2023.111314|toluene|681.0|0|Cc1ccccc1|1.820619676945668|N#Cc1ccc2c3c(ccc(C#N)c13)-c1nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3nc1-2
199|https://doi.org/10.1016/j.dyepig.2023.111314|toluene|649.0|0|Cc1ccccc1|1.910388289676425|N#Cc1ccc2c3c(ccc(C#N)c13)-c1nc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3nc1-2
200|https://doi.org/10.1016/j.dyepig.2023.111200|toluene|483.0|0|Cc1ccccc1|2.56696066252588|N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1
201|https://doi.org/10.1016/j.dyepig.2023.111200|toluene|493.0|0|Cc1ccccc1|2.514892494929006|N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3)nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)n2)c1
202|https://doi.org/10.1016/j.dyepig.2023.111200|toluene|508.0|1|Cc1ccccc1|2.440633858267717|N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)n2)c1
204|https://doi.org/10.1016/j.dyepig.2021.109208|toluene|464.0|0|Cc1ccccc1|2.672073275862069|O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)cc1
205|https://doi.org/10.1016/j.dyepig.2021.109208|toluene|510.0|0|Cc1ccccc1|2.43106274509804|O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3cccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c32)cc1
206|https://doi.org/10.1016/j.dyepig.2021.109208|toluene|521.0|0|Cc1ccccc1|2.379735124760077|O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3cccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c32)cc1
211|https://doi.org/10.1016/j.cej.2024.149692|toluene|412.0|1|Cc1ccccc1|3.009325242718447|c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3sccc3n2)cc1
213|https://doi.org/10.1016/j.cej.2024.149692|toluene|497.0|1|Cc1ccccc1|2.494651911468813|c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nc3ccsc23)cc1
215|https://doi.org/10.1016/j.cej.2024.149692|toluene|410.0|1|Cc1ccccc1|3.024004878048781|c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3sccc3n2)cc1
217|https://doi.org/10.1016/j.dyepig.2023.111763|toluene|603.0|0|Cc1ccccc1|2.05612271973466|c1ccc2c(c1)N=c1c-2c2[nH]c3ccccc3c2c2c1=c1ccccc1=N2
218|https://doi.org/10.1016/j.dyepig.2017.04.024|toluene|561.0|1|Cc1ccccc1|2.210057040998218|N#Cc1ccc(-c2cc(N3c4ccccc4Oc4ccccc43)cc(-c3ccc(C#N)cc3)c2C#N)cc1
219|https://doi.org/10.1016/j.orgel.2019.03.044|DMF|423.0|1|CN(C)C=O|2.931068557919622|FC(F)(F)c1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1
221|https://doi.org/10.1016/j.orgel.2019.03.044|DMF|415.0|1|CN(C)C=O|2.98757108433735|FC(F)(F)c1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1
222|https://doi.org/10.1016/j.dyepig.2020.108624|DCM|507.0|0|ClCCl|2.445447731755424|C=Cc1ccc(COc2cccc3c2c2ccccc2n3-c2c(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4c(OCc5ccc(C=C)cc5)cccc43)c2-n2c3ccccc3c3ccccc32)cc1
223|https://doi.org/10.1016/j.dyepig.2020.108624|DCM|514.0|0|ClCCl|2.412143968871595|C=Cc1ccc(COc2cccc3c2c2ccccc2n3CCCCCCOc2cccc3c2c2ccccc2n3-c2c(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6c(OCc7ccc(C=C)cc7)cccc65)cccc43)c2-n2c3ccccc3c3ccccc32)cc1
224|https://doi.org/10.1016/j.cej.2022.138957|THF|450.0|1|C1CCOC1|2.755204444444445|CC1(C)c2ccccc2N(c2cc(N3c4ccccc4C(C)(C)c4ccccc43)cc(S(=O)(=O)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c2ccccc21
226|https://doi.org/10.1016/j.orgel.2017.06.029|Dichloromethane|405.0|1|ClCCl|3.061338271604939|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(P(=O)(c2ccccc2)c2ccc(-n3c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc43)cc2)cc1
228|https://doi.org/10.1016/j.dyepig.2023.111568|toluene|528.0|0|Cc1ccccc1|2.348185606060606|c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3c3nc5cc(-c6cccnc6)ccc5nc43)cc2)cc1
229|https://doi.org/10.1016/j.dyepig.2023.111568|toluene|543.0|0|Cc1ccccc1|2.283318600368324|c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6ccc(-c7cccnc7)cc6c6cc(-c7cccnc7)ccc6c5nc4c3)cc2)cc1
230|https://doi.org/10.1016/j.dyepig.2023.111568|toluene|535.0|0|Cc1ccccc1|2.317461682242991|c1ccc(N(c2ccccc2)c2ccc(-c3cc4nc5c6ccccc6c6cc(-c7cccnc7)ccc6c5nc4cc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1
233|https://doi.org/10.1016/j.orgel.2023.106795|toluene|439.0|1|Cc1ccccc1|2.82424145785877|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
234|https://doi.org/10.1016/j.dyepig.2019.107775|toluene|514.0|0|Cc1ccccc1|2.412143968871595|CC1(C)c2ccccc2N(c2ccc(-c3cncc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)c3C#N)cc2)c2ccccc21
235|https://doi.org/10.1016/j.dyepig.2019.107775|toluene|565.0|0|Cc1ccccc1|2.194410619469027|N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cncc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1
236|https://doi.org/10.1016/j.cej.2022.138919|THF|575.0|1|C1CCOC1|2.156246956521739|O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1cccc(-n2c3ccccc3c3ccccc32)c1
239|https://doi.org/10.1016/j.cej.2022.138919|THF|573.0|1|C1CCOC1|2.16377312390925|O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3ccccc32)cc1
242|https://doi.org/10.1016/j.dyepig.2022.110564|CH2Cl2|640.0|0|ClCCl|1.937253125|COc1ccc(-c2cc(-c3nc(Cl)nc(Cl)n3)cc3c2Nc2ccccc2S3)cc1
243|https://doi.org/10.1016/j.orgel.2021.106275|toluene|449.0|0|Cc1ccccc1|2.761340757238308|c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1
244|https://doi.org/10.1016/j.orgel.2021.106275|toluene|456.0|0|Cc1ccccc1|2.718951754385965|CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)cc1
245|https://doi.org/10.1016/j.orgel.2021.106275|toluene|456.0|0|Cc1ccccc1|2.718951754385965|CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc3c4c(c2)N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2B4c2cc(C(C)(C)C)ccc2N3c2ccc(C(C)(C)C)cc2)cc1
246|https://doi.org/10.1016/j.optmat.2019.05.040|toluene|386.0|0|Cc1ccccc1|3.212025906735752|c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1
247|https://doi.org/10.1016/j.optmat.2019.05.040|toluene|461.0|0|Cc1ccccc1|2.689462039045553|CC1(C)c2ccccc2Nc2cccc(-c3ccc(-c4nnc(-c5ccc(-c6cccc7c6C(C)(C)c6ccccc6N7)cc5)o4)cc3)c21
248|https://doi.org/10.1016/j.jlumin.2023.119787|toluene|499.0|0|Cc1ccccc1|2.484653306613227|N#Cc1cccc(-c2nc(-c3cccc(C#N)c3-n3c4ccccc4c4ccccc43)nc(-c3cccc(C#N)c3-n3c4ccccc4c4ccccc43)n2)c1-n1c2ccccc2c2ccccc21
249|https://doi.org/10.1016/j.jlumin.2023.119787|toluene|513.0|1|Cc1ccccc1|2.416846003898636|N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)n2)c1
250|https://doi.org/10.1016/j.jlumin.2023.119787|toluene|530.0|0|Cc1ccccc1|2.339324528301887|N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3-n3c4ccccc4c4ccccc43)nc(-c3ccc(C#N)cc3-n3c4ccccc4c4ccccc43)n2)c(-n2c3ccccc3c3ccccc32)c1
251|https://doi.org/10.1016/j.orgel.2015.02.018|DCM|420.0|0|ClCCl|2.952004761904762|c1ccc(-c2nc(-c3ccc(-c4c5ccccc5cc5ccccc45)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1
252|https://doi.org/10.1016/j.orgel.2015.02.018|DCM|428.0|0|ClCCl|2.896827102803738|c1ccc(-c2nc(-c3ccc(-c4c5ccccc5c(-c5cccc6ccccc56)c5ccccc45)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1
253|https://doi.org/10.1016/j.orgel.2015.02.018|DCM|434.0|0|ClCCl|2.856778801843318|c1ccc(-c2nc(-c3ccc(-c4c5ccccc5c(-c5ccc6ccccc6c5)c5ccccc45)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1
254|https://doi.org/10.1016/j.orgel.2021.106411|THF|496.0|0|C1CCOC1|2.499681451612903|CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c2ccccc21
257|https://doi.org/10.1016/j.cej.2021.128574|toluene|453.0|0|Cc1ccccc1|2.736958057395144|N#Cc1cc(C#N)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21
258|https://doi.org/10.1016/j.cej.2021.128574|toluene|470.0|0|Cc1ccccc1|2.63796170212766|Cc1cccc2c3ccccc3n(-c3cc(-n4c5ccccc5c5cccc(C)c54)c(C#N)cc3C#N)c12
259|https://doi.org/10.1016/j.jphotochem.2024.115922|toluene|677.0|1|Cc1ccccc1|1.831376661742984|O=C1c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2nc3ccccc3cc21
260|https://doi.org/10.1016/j.jphotochem.2024.115922|toluene|610.0|1|Cc1ccccc1|2.032527868852459|CC1(C)c2ccccc2N(c2ccc3c(c2)-c2nc4ccccc4cc2C3=O)c2ccccc21
261|https://doi.org/10.1016/j.orgel.2022.106442|toluene|452.0|0|Cc1ccccc1|2.743013274336283|C=Cc1ccc(COc2cccc3c2c2ccccc2n3CCCCCCOc2cccc3c2c2ccccc2n3-c2cccc(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6c(OCc7ccc(C=C)cc7)cccc65)cccc43)c2C#N)cc1
262|https://doi.org/10.1016/j.dyepig.2024.111981|toluene|579.0|1|Cc1ccccc1|2.141350604490501|c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6cccnc6c6ncccc6c5nc4n3)cc2)cc1
263|https://doi.org/10.1016/j.dyepig.2024.111981|toluene|575.0|1|Cc1ccccc1|2.156246956521739|c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6cccnc6c6ncccc6c5nc4n3)cc2)cc1
264|https://doi.org/10.1016/j.dyepig.2023.111858|toluene|467.0|0|Cc1ccccc1|2.654907922912206|Cc1cccc(C)c1N(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1cc2c3c(c1)N(c1c(C)cccc1C)c1ccc(-n4c5ccccc5c5ccccc54)cc1B3c1cc(-n3c4ccccc4c4ccccc43)ccc1N2c1c(C)cccc1C
265|https://doi.org/10.1016/j.dyepig.2023.111858|toluene|495.0|0|Cc1ccccc1|2.504731313131313|Cc1cccc(C)c1N(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cc2c3c(c1)N(c1c(C)cccc1C)c1ccc(N(c4ccccc4)c4ccccc4)cc1B3c1cc(N(c3ccccc3)c3ccccc3)ccc1N2c1c(C)cccc1C
266|https://doi.org/10.1016/j.cej.2024.158323|toluene|449.0|0|Cc1ccccc1|2.761340757238308|Cc1ccc(-c2nc(-c3ccc(C)cc3-n3c4ccccc4c4ccccc43)nc(-c3ccc(C)cc3-n3c4ccccc4c4ccccc43)n2)c(-n2c3ccccc3c3ccccc32)c1
267|https://doi.org/10.1016/j.cej.2024.158323|toluene|472.0|0|Cc1ccccc1|2.626783898305085|Cc1ccc(-c2nc(-c3ccc(C)cc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)nc(-c3ccc(C)cc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1
269|https://doi.org/10.1016/j.cej.2020.127418|toluene|498.0|1|Cc1ccccc1|2.489642570281125|CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3)cc2)c2ccccc21
271|https://doi.org/10.1016/j.mtchem.2022.101185|THF|416.0|1|C1CCOC1|2.980389423076923|c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1
273|https://doi.org/10.1016/j.dyepig.2021.109395|CH2Cl2|561.0|1|ClCCl|2.210057040998218|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C#N)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
275|https://doi.org/10.1016/j.dyepig.2021.109712|CHCl3|418.0|1|ClC(Cl)Cl|2.966129186602871|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3cc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)c3)cc2)cc1
276|https://doi.org/10.1016/j.dyepig.2021.109392|toluene|542.0|0|Cc1ccccc1|2.287531365313654|O=C(Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ncn1)c1ccccc1
277|https://doi.org/10.1016/j.dyepig.2021.109392|toluene|633.0|0|Cc1ccccc1|1.958676145339653|F[B-]1(F)OC(c2ccccc2)=Cc2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc[n+]21
278|https://doi.org/10.1016/j.orgel.2021.106415|toluene|489.0|0|Cc1ccccc1|2.535464212678937|Cc1ccc2c(c1)c1cc(C)ccc1n2-c1c(C#N)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c1-n1c2ccc(C)cc2c2cc(C)ccc21
280|https://doi.org/10.1016/j.cej.2021.133078|toluene|478.0|1|Cc1ccccc1|2.593811715481172|CC1(C)c2ccccc2N(c2ccc3c(c2)Oc2cccc4c2B3c2cc(C3(c5ccc6c(c5)B5c7ccc(N8c9ccccc9C(C)(C)c9ccccc98)cc7Oc7cccc(c75)O6)c5ccccc5-c5ccccc53)ccc2O4)c2ccccc21
282|https://doi.org/10.1016/j.cej.2024.154048|toluene|616.0|0|Cc1ccccc1|2.01273051948052|CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c(C#N)c3nc(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)c(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)nc3c2C#N)cc1
283|https://doi.org/10.1016/j.synthmet.2024.117551|toluene|369.0|1|Cc1ccccc1|3.360005420054201|c1cc(-c2ccccc2-c2cccc3c2oc2ccccc23)cc(-n2c3ccccc3c3ccccc32)c1
284|https://doi.org/10.1016/j.synthmet.2024.117551|toluene|364.0|1|Cc1ccccc1|3.406159340659341|N#Cc1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1-c1cccc2c1oc1ccccc12
286|https://doi.org/10.1016/j.synthmet.2024.117551|toluene|481.0|1|Cc1ccccc1|2.577634095634096|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)n1
287|https://doi.org/10.1016/j.dyepig.2020.108781|tetrahydrofuran|518.0|0|C1CCOC1|2.393517374517375|O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1
288|https://doi.org/10.1016/j.dyepig.2020.108781|THF|475.0|1|C1CCOC1|2.610193684210527|CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)c2ccccc21
289|https://doi.org/10.1016/j.dyepig.2020.108781|toluene|540.0|1|Cc1ccccc1|2.296003703703704|O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1
293|https://doi.org/10.1016/j.molstruc.2024.141023|toluene|617.0|0|Cc1ccccc1|2.009468395461913|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(-c2nc3cc(C#N)c(C#N)cc3nc2-c2ccc(-n3c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc43)cc2)cc1
294|https://doi.org/10.1016/j.molstruc.2024.141023|toluene|555.0|0|Cc1ccccc1|2.23394954954955|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc3cc(C#N)c(C#N)cc3nc2-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1
295|https://doi.org/10.1039/D4MH00400K|toluene|531.0|0|Cc1ccccc1|2.334919020715631|Brc1cc(N2c3ccccc3Oc3ccccc32)c(Br)cc1N1c2ccccc2Oc2ccccc21
297|https://doi.org/10.1039/C7TC00025A|toluene|638.0|0|Cc1ccccc1|1.943326018808778|CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21
299|https://doi.org/10.1039/C9TC01498E|PhMe|467.0|0|Cc1ccccc1|2.654907922912206|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cn2)nc1
300|https://doi.org/10.1039/C9TC01498E|DCM|478.0|0|ClCCl|2.593811715481172|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cn2)nc1
301|https://doi.org/10.1039/D0TC04465B|toluene|603.0|0|Cc1ccccc1|2.05612271973466|N#Cc1cc2nc(-c3ccccc3)c(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc3)nc2cc1C#N
303|https://doi.org/10.1039/C9TC05892C|toluene|592.0|0|Cc1ccccc1|2.094327702702703|O=C(c1ccccc1)c1ccc2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cnc2c1
304|https://doi.org/10.1039/C9TC05892C|toluene|594.0|0|Cc1ccccc1|2.087276094276095|O=C(c1ccccc1)c1ccc2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2c1
305|https://doi.org/10.1039/C9TC05892C|toluene|642.0|0|Cc1ccccc1|1.931218068535826|O=C(c1ccccc1)c1ccc2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc2c1
306|https://doi.org/10.1039/D2TC02283D|toluene|466.0|0|Cc1ccccc1|2.660605150214593|CC(C)(C)c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1ccccc1N2c1ccccc1
315|https://doi.org/10.1039/D4SC02351J|toluene|459.0|1|Cc1ccccc1|2.701180827886711|Cc1ccc(N(c2ccc(C)cc2)c2cc3c4c(c2)N(c2ccc(C)cc2)c2ccc(C)cc2B4c2cc(C)ccc2N3c2ccc(C)cc2)cc1
316|https://doi.org/10.1039/C8TC02179A|toluene|583.0|0|Cc1ccccc1|2.126658662092625|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(c1-n1c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc31)S(=O)(=O)c1ccccc1S2(=O)=O
